asset_id,recorded_at,vibration,temperature,pressure,rms,kurtosis,peak_to_peak
AST-002,2003-11-02 00:46:24,0.765,53.35,6.974,0.07893,2.79711,0.33284
AST-002,2003-11-02 00:56:24,0.729,55.2,7.042,0.08715,2.80449,0.46946
AST-002,2003-11-02 01:06:24,0.769,53.72,6.967,0.08937,2.99499,0.47924
AST-002,2003-11-02 01:16:24,0.612,55.4,6.909,0.08134,3.12473,0.37007
AST-002,2003-11-02 01:26:24,0.668,54.48,6.931,0.08404,3.18594,0.42371
AST-002,2003-11-02 01:36:24,0.747,54.62,6.983,0.08145,2.95411,0.39265
AST-002,2003-11-02 01:46:24,0.74,53.48,6.969,0.08713,2.99924,0.30695
AST-002,2003-11-02 01:56:24,0.62,54.38,7.184,0.07429,2.77873,0.2987
AST-002,2003-11-02 02:06:24,0.748,53.64,6.799,0.08019,3.23088,0.30256
AST-002,2003-11-02 02:16:24,0.635,55.45,6.938,0.08224,2.94671,0.30902
AST-002,2003-11-02 02:26:24,0.626,52.66,7.176,0.0699,3.10453,0.33076
AST-002,2003-11-02 02:36:24,0.774,50.55,6.928,0.08149,3.09989,0.33558
AST-002,2003-11-02 02:46:24,0.683,52.52,7.22,0.07703,3.16123,0.34282
AST-002,2003-11-02 02:56:24,0.766,52.47,7.131,0.07905,3.1607,0.32728
AST-002,2003-11-02 03:06:24,0.707,54.55,6.937,0.07521,2.97815,0.34944
AST-002,2003-11-02 03:16:24,0.865,53.63,6.897,0.06701,2.84753,0.26138
AST-002,2003-11-02 03:26:24,0.772,54.54,6.962,0.07531,3.10632,0.39936
AST-002,2003-11-02 03:36:24,0.68,54.16,7.18,0.08381,2.95274,0.39846
AST-002,2003-11-02 03:46:24,0.749,52.33,7.062,0.0793,3.21966,0.4
AST-002,2003-11-02 03:56:24,0.63,50.12,7.011,0.07714,3.05266,0.31644
AST-002,2003-11-02 04:06:24,0.768,55.2,7.26,0.07085,3.13764,0.30662
AST-002,2003-11-02 04:16:24,0.654,52.32,6.759,0.08769,3.26033,0.38193
AST-002,2003-11-02 04:26:24,0.692,54.19,6.965,0.06345,2.9163,0.23967
AST-002,2003-11-02 04:36:24,0.802,52.65,6.966,0.08258,3.08455,0.32374
AST-002,2003-11-02 04:46:24,0.756,53.69,6.887,0.07508,2.99079,0.39027
AST-002,2003-11-02 04:56:24,0.639,54.92,6.882,0.08033,2.70852,0.3807
AST-002,2003-11-02 05:06:24,0.788,54.21,7.198,0.0819,2.96202,0.2961
AST-002,2003-11-02 05:16:24,0.578,53.73,6.908,0.07447,2.83843,0.32519
AST-002,2003-11-02 05:26:24,0.765,54.5,6.861,0.07448,2.80864,0.39939
AST-002,2003-11-02 05:36:24,0.8,52.61,7.213,0.07632,2.80533,0.37234
AST-002,2003-11-02 05:46:24,0.738,52.3,6.945,0.08086,2.74917,0.40336
AST-002,2003-11-02 05:56:24,0.708,52.9,6.983,0.08036,2.94402,0.28929
AST-002,2003-11-02 06:06:24,0.825,52.79,6.932,0.0766,3.27409,0.34611
AST-002,2003-11-02 06:16:24,0.754,53.7,6.834,0.07603,2.88699,0.36086
AST-002,2003-11-02 06:26:24,0.761,51.14,6.908,0.07488,2.9293,0.34157
AST-002,2003-11-02 06:36:24,0.658,52.1,6.927,0.07619,3.04349,0.39941
AST-002,2003-11-02 06:46:24,0.642,51.07,6.948,0.07129,3.12667,0.31707
AST-002,2003-11-02 06:56:24,0.698,53.32,6.929,0.0761,2.91043,0.3694
AST-002,2003-11-02 07:06:24,0.676,54.43,7.036,0.0778,2.99548,0.34206
AST-002,2003-11-02 07:16:24,0.721,52.85,6.894,0.07972,3.01385,0.30729
AST-002,2003-11-02 07:26:24,0.69,54.91,7.039,0.08133,2.92502,0.31002
AST-002,2003-11-02 07:36:24,0.771,53.71,7.057,0.08043,3.33713,0.42502
AST-002,2003-11-02 07:46:24,0.825,52.62,6.941,0.07796,3.14818,0.33448
AST-002,2003-11-02 07:56:24,0.722,53.73,6.855,0.08139,2.86026,0.44064
AST-002,2003-11-02 08:06:24,0.654,52.16,7.107,0.08682,3.15686,0.39567
AST-002,2003-11-02 08:16:24,0.776,56.01,6.923,0.07893,2.86789,0.34923
AST-002,2003-11-02 08:26:24,0.815,52.59,7.019,0.07917,2.78589,0.30707
AST-002,2003-11-02 08:36:24,0.721,51.94,6.902,0.08723,3.17891,0.41083
AST-002,2003-11-02 08:46:24,0.692,52.06,6.993,0.0761,2.99648,0.41404
AST-002,2003-11-02 08:56:24,0.683,54.21,6.951,0.08343,2.90681,0.37215
AST-002,2003-11-02 09:06:24,0.642,55.03,6.902,0.08617,2.83877,0.41079
AST-002,2003-11-02 09:16:24,0.73,53.57,7.096,0.0751,3.01708,0.3072
AST-002,2003-11-02 09:26:24,0.802,50.56,7.144,0.07803,2.9713,0.33551
AST-002,2003-11-02 09:36:24,0.732,53.46,6.983,0.07544,2.91836,0.36613
AST-002,2003-11-02 09:46:24,0.685,53.88,7.088,0.08343,3.13443,0.43856
AST-002,2003-11-02 09:56:24,0.698,54.34,7.071,0.07228,2.83724,0.35711
AST-002,2003-11-02 10:06:24,0.751,55.68,7.153,0.08087,3.11745,0.29852
AST-002,2003-11-02 10:16:24,0.739,53.25,7.23,0.07723,3.09426,0.38079
AST-002,2003-11-02 10:26:24,0.733,53.69,6.696,0.07376,3.34053,0.3662
AST-002,2003-11-02 10:36:24,0.683,53.39,6.859,0.07713,2.71895,0.37943
AST-002,2003-11-02 10:46:24,0.718,55.3,7.046,0.07464,2.66156,0.389
AST-002,2003-11-02 10:56:24,0.703,53.96,6.882,0.07122,2.79623,0.27629
AST-002,2003-11-02 11:06:24,0.672,54.48,7.019,0.08378,2.84076,0.34659
AST-002,2003-11-02 11:16:24,0.771,56.3,7.123,0.08159,3.00697,0.36254
AST-002,2003-11-02 11:26:24,0.734,53.65,6.91,0.08042,2.90689,0.39593
AST-002,2003-11-02 11:36:24,0.748,54.6,6.862,0.08023,3.07641,0.36177
AST-002,2003-11-02 11:46:24,0.724,55.6,6.977,0.07644,3.05857,0.33351
AST-002,2003-11-02 11:56:24,0.84,53.82,6.926,0.07405,3.13414,0.40021
AST-002,2003-11-02 12:06:24,0.678,51.9,6.953,0.08583,2.92789,0.43089
AST-002,2003-11-02 12:16:24,0.809,54.08,7.031,0.07941,2.80796,0.28276
AST-002,2003-11-02 12:26:24,0.761,54.84,7.019,0.07392,3.0003,0.39668
AST-002,2003-11-02 12:36:24,0.687,56.76,7.037,0.07247,2.95315,0.25618
AST-002,2003-11-02 12:46:24,0.801,54.1,7.111,0.08209,3.12618,0.36846
AST-002,2003-11-02 12:56:24,0.792,56.16,7.153,0.06808,2.96198,0.33894
AST-002,2003-11-02 13:06:24,0.798,54.8,7.089,0.07855,2.74979,0.42069
AST-002,2003-11-02 13:16:24,0.756,56.27,6.918,0.08417,2.95077,0.32394
AST-002,2003-11-02 13:26:24,0.835,54.95,7.032,0.07684,2.75068,0.33806
AST-002,2003-11-02 13:36:24,0.83,55.97,6.844,0.07721,3.07657,0.3534
AST-002,2003-11-02 13:46:24,0.799,56.18,6.876,0.08364,2.88607,0.29592
AST-002,2003-11-02 13:56:24,0.689,56.92,7.05,0.08585,2.89728,0.41
AST-002,2003-11-02 14:06:24,0.718,57.04,7.212,0.08024,3.08045,0.40848
AST-002,2003-11-02 14:16:24,0.606,54.67,6.985,0.07892,3.0031,0.41818
AST-002,2003-11-02 14:26:24,0.858,55.95,6.796,0.07419,3.06842,0.30093
AST-002,2003-11-02 14:36:24,0.78,54.25,7.11,0.08325,2.9323,0.39862
AST-002,2003-11-02 14:46:24,0.801,58.48,6.886,0.08114,3.08029,0.38532
AST-002,2003-11-02 14:56:24,0.869,56.39,6.746,0.07772,2.86946,0.34784
AST-002,2003-11-02 15:06:24,0.686,57.42,7.038,0.07229,2.98313,0.27006
AST-002,2003-11-02 15:16:24,0.77,57.36,6.858,0.08312,2.88678,0.44182
AST-002,2003-11-02 15:26:24,0.786,55.13,6.801,0.08183,3.13764,0.35645
AST-002,2003-11-02 15:36:24,0.745,56.35,6.858,0.0819,2.97563,0.40126
AST-002,2003-11-02 15:46:24,0.815,57.63,6.8,0.08481,3.11875,0.44336
AST-002,2003-11-02 15:56:24,0.703,56.07,6.908,0.08454,3.19787,0.37067
AST-002,2003-11-02 16:06:24,0.782,56.44,6.878,0.085,2.93897,0.46716
AST-002,2003-11-02 16:16:24,0.762,54.64,6.837,0.08084,3.0449,0.43644
AST-002,2003-11-02 16:26:24,0.804,56.68,7.056,0.08667,3.01927,0.31921
AST-002,2003-11-02 16:36:24,0.706,57.68,6.931,0.07597,2.74614,0.34295
AST-002,2003-11-02 16:46:24,0.759,56.31,6.936,0.08495,3.12279,0.3351
AST-002,2003-11-02 16:56:24,0.764,56.68,7.021,0.08009,3.07051,0.42017
AST-002,2003-11-02 17:06:24,0.807,56.22,6.827,0.0735,3.10881,0.32892
AST-002,2003-11-02 17:16:24,0.74,58.58,7.047,0.08317,2.91587,0.42694
AST-002,2003-11-02 17:26:24,0.764,58.64,7.248,0.08853,2.99734,0.47498
AST-002,2003-11-02 17:36:24,0.807,56.91,7.169,0.07727,3.04533,0.41981
AST-002,2003-11-02 17:46:24,0.811,55.33,6.816,0.08907,2.99111,0.44023
AST-002,2003-11-02 17:56:24,0.669,54.82,7.137,0.08543,3.22822,0.38879
AST-002,2003-11-02 18:06:24,0.804,56.44,6.994,0.0788,3.07449,0.27848
AST-002,2003-11-02 18:16:24,0.754,57.66,7.215,0.07904,3.27462,0.43181
AST-002,2003-11-02 18:26:24,0.757,58.21,7.195,0.09022,3.00117,0.35728
AST-002,2003-11-02 18:36:24,0.756,56.48,6.895,0.08312,3.38499,0.44697
AST-002,2003-11-02 18:46:24,0.698,57.71,6.838,0.07861,3.14048,0.42164
AST-002,2003-11-02 18:56:24,0.779,57.26,7.041,0.08346,2.86022,0.32321
AST-002,2003-11-02 19:06:24,0.832,55.2,7.048,0.08541,2.96271,0.41946
AST-002,2003-11-02 19:16:24,0.741,58.94,6.823,0.07936,2.94671,0.40207
AST-002,2003-11-02 19:26:24,0.69,57.5,7.059,0.07493,3.13596,0.29834
AST-002,2003-11-02 19:36:24,0.849,56.11,6.778,0.08185,3.21173,0.41089
AST-002,2003-11-02 19:46:24,0.772,56.72,7.323,0.08096,2.79377,0.39565
AST-002,2003-11-02 19:56:24,0.772,55.84,6.994,0.08406,2.93708,0.43191
AST-002,2003-11-02 20:06:24,0.751,55.62,7.081,0.08341,3.26041,0.42638
AST-002,2003-11-02 20:16:24,0.808,57.21,6.841,0.07528,3.10306,0.27592
AST-002,2003-11-02 20:26:24,0.756,55.27,7.131,0.08328,2.96915,0.38187
AST-002,2003-11-02 20:36:24,0.764,57.58,7.145,0.08449,2.763,0.34177
AST-002,2003-11-02 20:46:24,0.782,57.37,6.959,0.07852,2.8818,0.42601
AST-002,2003-11-02 20:56:24,0.986,57.94,7.174,0.07933,2.90802,0.42299
AST-002,2003-11-02 21:06:24,0.726,57.27,6.902,0.08031,3.28299,0.41226
AST-002,2003-11-02 21:16:24,0.704,56.47,6.932,0.08152,2.98961,0.36285
AST-002,2003-11-02 21:26:24,0.798,57.11,7.042,0.07621,3.24171,0.35204
AST-002,2003-11-02 21:36:24,0.754,55.92,7.116,0.07749,3.19429,0.37041
AST-002,2003-11-02 21:46:24,0.763,56.19,7.189,0.08304,3.12202,0.41967
AST-002,2003-11-02 21:56:24,0.776,55.06,7.025,0.08058,3.0835,0.41774
AST-002,2003-11-02 22:06:24,0.757,55.42,7.233,0.08242,3.07666,0.36663
AST-002,2003-11-02 22:16:24,0.849,55.85,7.158,0.08317,3.11013,0.34947
AST-002,2003-11-02 22:26:24,0.662,54.61,7.309,0.07929,3.07965,0.39906
AST-002,2003-11-02 22:36:24,0.738,55.25,6.687,0.088,2.95655,0.47627
AST-002,2003-11-02 22:46:24,0.685,54.52,7.196,0.07717,3.25052,0.35562
AST-002,2003-11-02 22:56:24,0.756,56.43,7.184,0.07726,2.90411,0.36222
AST-002,2003-11-02 23:06:24,0.762,54.78,7.055,0.07869,3.16131,0.36681
AST-002,2003-11-02 23:16:24,0.739,52.83,6.977,0.07543,3.1104,0.31682
AST-002,2003-11-02 23:26:24,0.755,53.25,6.814,0.08474,2.82293,0.32597
AST-002,2003-11-02 23:36:24,0.656,53.7,6.867,0.08371,2.92746,0.43484
AST-002,2003-11-02 23:46:24,0.742,55.01,6.949,0.08503,3.09273,0.40452
AST-002,2003-11-02 23:56:24,0.762,55.32,6.952,0.08177,3.27724,0.37161
AST-002,2003-11-03 00:06:24,0.759,54.29,7.063,0.08445,3.15807,0.36876
AST-002,2003-11-03 00:16:24,0.836,54.47,7.173,0.07776,3.00977,0.34021
AST-002,2003-11-03 00:26:24,0.874,53.37,6.582,0.07321,3.15477,0.38087
AST-002,2003-11-03 00:36:24,0.784,55.71,7.013,0.07951,3.03405,0.3944
AST-002,2003-11-03 00:46:24,0.723,54.87,6.957,0.08118,3.02058,0.39686
AST-002,2003-11-03 00:56:24,0.746,54.0,6.85,0.07997,2.963,0.28662
AST-002,2003-11-03 01:06:24,0.742,53.94,6.986,0.07713,2.96793,0.3486
AST-002,2003-11-03 01:16:24,0.772,54.72,6.877,0.07183,3.09785,0.34972
AST-002,2003-11-03 01:26:24,0.792,53.51,6.822,0.07746,3.3218,0.29765
AST-002,2003-11-03 01:36:24,0.685,53.84,7.069,0.07685,2.98239,0.39214
AST-002,2003-11-03 01:46:24,0.846,54.14,7.197,0.07946,3.05678,0.38512
AST-002,2003-11-03 01:56:24,0.689,56.25,6.745,0.0798,2.8627,0.38117
AST-002,2003-11-03 02:06:24,0.771,53.57,6.885,0.08754,2.96635,0.45228
AST-002,2003-11-03 02:16:24,0.688,52.79,6.93,0.07995,2.87544,0.35366
AST-002,2003-11-03 02:26:24,0.682,55.73,6.857,0.07971,2.9513,0.39519
AST-002,2003-11-03 02:36:24,0.718,53.9,7.15,0.07932,2.68541,0.36501
AST-002,2003-11-03 02:46:24,0.747,54.52,6.901,0.07656,3.08768,0.29702
AST-002,2003-11-03 02:56:24,0.704,55.57,7.254,0.07802,3.06414,0.30784
AST-002,2003-11-03 03:06:24,0.652,52.31,6.769,0.08232,3.17405,0.33426
AST-002,2003-11-03 03:16:24,0.642,54.84,7.105,0.07109,2.96818,0.2961
AST-002,2003-11-03 03:26:24,0.775,54.46,7.098,0.07867,2.68675,0.31293
AST-002,2003-11-03 03:36:24,0.695,53.18,7.019,0.07496,3.13651,0.30701
AST-002,2003-11-03 03:46:24,0.659,50.55,6.675,0.07716,3.00037,0.38255
AST-002,2003-11-03 03:56:24,0.839,52.57,7.198,0.07444,3.05889,0.35757
AST-002,2003-11-03 04:06:24,0.768,54.8,7.185,0.07183,3.0632,0.32821
AST-002,2003-11-03 04:16:24,0.916,54.25,6.992,0.07938,3.2254,0.35269
AST-002,2003-11-03 04:26:24,0.678,53.3,7.026,0.07613,3.01228,0.36176
AST-002,2003-11-03 04:36:24,0.739,55.05,7.118,0.08983,3.05282,0.43222
AST-002,2003-11-03 04:46:24,0.694,53.38,7.093,0.08276,2.9809,0.40112
AST-002,2003-11-03 04:56:24,0.698,52.23,7.097,0.06911,2.82121,0.31256
AST-002,2003-11-03 05:06:24,0.769,54.41,7.192,0.0721,2.88176,0.2776
AST-002,2003-11-03 05:16:24,0.821,53.71,6.809,0.08189,2.90089,0.44968
AST-002,2003-11-03 05:26:24,0.734,52.31,6.99,0.07996,3.1269,0.43525
AST-002,2003-11-03 05:36:24,0.708,53.35,6.862,0.06883,3.08101,0.27973
AST-002,2003-11-03 05:46:24,0.664,52.41,7.116,0.06136,3.03361,0.29327
AST-002,2003-11-03 05:56:24,0.787,51.93,6.934,0.07713,2.75316,0.42002
AST-002,2003-11-03 06:06:24,0.754,53.8,6.924,0.07299,3.09189,0.28843
AST-002,2003-11-03 06:16:24,0.732,52.0,6.863,0.06712,2.87815,0.27518
AST-002,2003-11-03 06:26:24,0.707,52.05,7.014,0.07588,3.08623,0.31819
AST-002,2003-11-03 06:36:24,0.72,53.35,6.704,0.08338,3.13435,0.38224
AST-002,2003-11-03 06:46:24,0.633,52.82,7.151,0.07479,2.85468,0.34644
AST-002,2003-11-03 06:56:24,0.633,51.73,6.554,0.07775,3.11777,0.36835
AST-002,2003-11-03 07:06:24,0.724,54.21,7.087,0.07509,3.22323,0.33821
AST-002,2003-11-03 07:16:24,0.723,51.14,7.1,0.0839,3.05203,0.31226
AST-002,2003-11-03 07:26:24,0.797,53.95,7.221,0.08529,3.08225,0.46441
AST-002,2003-11-03 07:36:24,0.76,54.47,7.104,0.07481,3.03971,0.34005
AST-002,2003-11-03 07:46:24,0.724,51.91,6.939,0.07954,3.06605,0.31918
AST-002,2003-11-03 07:56:24,0.787,53.24,6.907,0.07662,2.97819,0.4203
AST-002,2003-11-03 08:06:24,0.796,54.06,7.214,0.07709,2.91467,0.36072
AST-002,2003-11-03 08:16:24,0.756,54.21,6.943,0.07893,2.99172,0.42445
AST-002,2003-11-03 08:26:24,0.664,52.25,7.161,0.0762,2.95485,0.38697
AST-002,2003-11-03 08:36:24,0.766,52.81,7.11,0.07906,3.21144,0.28662
AST-002,2003-11-03 08:46:24,0.734,52.21,6.94,0.08071,2.89761,0.4388
AST-002,2003-11-03 08:56:24,0.734,53.99,6.783,0.08214,3.01893,0.41569
AST-002,2003-11-03 09:06:24,0.651,51.5,6.844,0.07286,3.02666,0.38376
AST-002,2003-11-03 09:16:24,0.715,52.52,7.175,0.07792,3.00658,0.33383
AST-002,2003-11-03 09:26:24,0.811,51.9,6.879,0.07192,2.93896,0.31274
AST-002,2003-11-03 09:36:24,0.732,55.18,6.999,0.07551,3.19933,0.38316
AST-002,2003-11-03 09:46:24,0.767,52.71,6.749,0.07914,2.99658,0.38234
AST-002,2003-11-03 09:56:24,0.709,53.57,7.009,0.07202,3.21035,0.31112
AST-002,2003-11-03 10:06:24,0.786,55.07,7.314,0.08392,2.99101,0.34385
AST-002,2003-11-03 10:16:24,0.74,54.61,6.961,0.08227,2.81439,0.31877
AST-002,2003-11-03 10:26:24,0.609,54.07,6.762,0.0801,2.9571,0.29339
AST-002,2003-11-03 10:36:24,0.757,53.92,6.859,0.07951,3.02533,0.38864
AST-002,2003-11-03 10:46:24,0.725,56.38,6.939,0.08012,3.09515,0.42697
AST-002,2003-11-03 10:56:24,0.775,53.62,6.868,0.08265,3.08645,0.39393
AST-002,2003-11-03 11:06:24,0.651,55.65,6.845,0.07283,2.977,0.30929
AST-002,2003-11-03 11:16:24,0.67,55.41,7.104,0.07782,3.16361,0.38098
AST-002,2003-11-03 11:26:24,0.782,55.41,7.166,0.08475,2.89369,0.32632
AST-002,2003-11-03 11:36:24,0.841,53.82,6.962,0.08965,3.00782,0.3272
AST-002,2003-11-03 11:46:24,0.684,54.83,6.867,0.08132,3.26316,0.28987
AST-002,2003-11-03 11:56:24,0.732,54.72,6.895,0.0757,2.91451,0.37885
AST-002,2003-11-03 12:06:24,0.708,54.27,6.887,0.07148,2.9164,0.26695
AST-002,2003-11-03 12:16:24,0.803,56.2,6.993,0.08587,3.05066,0.33176
AST-002,2003-11-03 12:26:24,0.794,56.09,6.742,0.07923,3.13285,0.27945
AST-002,2003-11-03 12:36:24,0.626,55.33,6.981,0.08263,2.92541,0.29026
AST-002,2003-11-03 12:46:24,0.705,54.29,7.092,0.08482,3.16698,0.31771
AST-002,2003-11-03 12:56:24,0.802,55.33,6.917,0.08476,2.80676,0.38612
AST-002,2003-11-03 13:06:24,0.74,56.78,6.846,0.08268,3.01573,0.42822
AST-002,2003-11-03 13:16:24,0.759,54.72,7.069,0.0838,2.98037,0.39522
AST-002,2003-11-03 13:26:24,0.81,55.45,6.999,0.07501,2.93773,0.26362
AST-002,2003-11-03 13:36:24,0.742,54.41,7.108,0.07974,3.36213,0.31518
AST-002,2003-11-03 13:46:24,0.822,55.09,7.019,0.07704,2.86788,0.41143
AST-002,2003-11-03 13:56:24,0.747,56.69,6.951,0.08238,3.05185,0.32853
AST-002,2003-11-03 14:06:24,0.793,56.33,7.275,0.08406,3.2055,0.34293
AST-002,2003-11-03 14:16:24,0.817,55.1,6.938,0.07391,3.29579,0.3158
AST-002,2003-11-03 14:26:24,0.803,56.32,7.137,0.07651,2.89667,0.34863
AST-002,2003-11-03 14:36:24,0.772,56.11,7.289,0.08051,3.1071,0.40392
AST-002,2003-11-03 14:46:24,0.782,56.49,7.189,0.08483,2.7209,0.31445
AST-002,2003-11-03 14:56:24,0.748,55.8,6.957,0.08047,2.99689,0.41376
AST-002,2003-11-03 15:06:24,0.809,57.32,6.672,0.08005,2.95674,0.33285
AST-002,2003-11-03 15:16:24,0.736,54.01,6.992,0.07862,2.95591,0.38619
AST-002,2003-11-03 15:26:24,0.856,57.01,6.86,0.0848,3.02977,0.46079
AST-002,2003-11-03 15:36:24,0.686,56.02,7.162,0.08519,3.01698,0.38499
AST-002,2003-11-03 15:46:24,0.754,55.02,6.804,0.08504,2.85411,0.4613
AST-002,2003-11-03 15:56:24,0.897,54.46,7.223,0.08723,3.13476,0.31666
AST-002,2003-11-03 16:06:24,0.757,56.85,6.892,0.08903,2.83752,0.44922
AST-002,2003-11-03 16:16:24,0.839,58.09,6.866,0.08433,3.01171,0.37318
AST-002,2003-11-03 16:26:24,0.804,56.11,6.926,0.08197,2.8889,0.4012
AST-002,2003-11-03 16:36:24,0.733,58.13,6.915,0.09097,2.81204,0.36996
AST-002,2003-11-03 16:46:24,0.777,58.15,7.202,0.0875,2.8553,0.38594
AST-002,2003-11-03 16:56:24,0.751,58.16,7.035,0.07919,3.30752,0.40957
AST-002,2003-11-03 17:06:24,0.751,57.61,6.963,0.07726,3.07801,0.34298
AST-002,2003-11-03 17:16:24,0.751,58.12,6.89,0.07828,3.11109,0.394
AST-002,2003-11-03 17:26:24,0.735,57.62,7.063,0.08241,2.99438,0.38799
AST-002,2003-11-03 17:36:24,0.875,55.78,6.751,0.0737,3.11252,0.3608
AST-002,2003-11-03 17:46:24,0.684,58.71,6.884,0.08085,2.70333,0.39993
AST-002,2003-11-03 17:56:24,0.783,57.09,6.924,0.08561,3.12189,0.38056
AST-002,2003-11-03 18:06:24,0.811,58.38,7.151,0.08452,2.86785,0.33981
AST-002,2003-11-03 18:16:24,0.754,56.64,7.193,0.07741,2.82717,0.27389
AST-002,2003-11-03 18:26:24,0.771,58.45,7.083,0.08513,2.81774,0.35822
AST-002,2003-11-03 18:36:24,0.804,56.59,7.189,0.08764,2.82705,0.45374
AST-002,2003-11-03 18:46:24,0.913,56.94,6.872,0.08203,2.92056,0.39043
AST-002,2003-11-03 18:56:24,0.73,59.28,6.764,0.07812,2.7764,0.36083
AST-002,2003-11-03 19:06:24,0.89,55.43,7.006,0.08107,2.93495,0.3584
AST-002,2003-11-03 19:16:24,0.695,59.47,6.897,0.08857,2.84647,0.34132
AST-002,2003-11-03 19:26:24,0.752,57.15,7.097,0.08475,3.11377,0.45856
AST-002,2003-11-03 19:36:24,0.794,57.94,6.637,0.07552,2.87763,0.32816
AST-002,2003-11-03 19:46:24,0.702,55.22,6.939,0.07287,3.10208,0.33269
AST-002,2003-11-03 19:56:24,0.77,55.72,6.979,0.07194,2.76652,0.34722
AST-002,2003-11-03 20:06:24,0.726,55.19,7.179,0.08703,2.94771,0.42527
AST-002,2003-11-03 20:16:24,0.769,55.74,7.066,0.0779,2.99163,0.30969
AST-002,2003-11-03 20:26:24,0.79,57.53,6.879,0.08553,2.95821,0.38742
AST-002,2003-11-03 20:36:24,0.796,55.77,6.852,0.08353,3.31412,0.43362
AST-002,2003-11-03 20:46:24,0.794,55.01,6.968,0.08046,2.92613,0.29339
AST-002,2003-11-03 20:56:24,0.706,56.62,7.059,0.09095,3.00516,0.49825
AST-002,2003-11-03 21:06:24,0.789,54.62,7.264,0.09035,2.88024,0.33067
AST-002,2003-11-03 21:16:24,0.749,56.29,7.034,0.08237,2.89315,0.41691
AST-002,2003-11-03 21:26:24,0.863,58.35,6.99,0.08822,2.87631,0.42586
AST-002,2003-11-03 21:36:24,0.836,57.75,7.022,0.08507,3.18689,0.43753
AST-002,2003-11-03 21:46:24,0.722,56.05,7.264,0.08109,3.08898,0.31277
AST-002,2003-11-03 21:56:24,0.732,55.66,7.078,0.0849,3.03197,0.32237
AST-002,2003-11-03 22:06:24,0.77,56.38,6.933,0.07422,2.727,0.26553
AST-002,2003-11-03 22:16:24,0.799,56.63,7.052,0.08398,2.77791,0.41371
AST-002,2003-11-03 22:26:24,0.74,57.66,6.929,0.08107,2.93436,0.36187
AST-002,2003-11-03 22:36:24,0.746,56.71,6.911,0.08131,3.00519,0.37314
AST-002,2003-11-03 22:46:24,0.753,56.05,6.828,0.0868,2.92848,0.37636
AST-002,2003-11-03 22:56:24,0.659,54.2,7.094,0.07794,3.14797,0.36032
AST-002,2003-11-03 23:06:24,0.713,53.71,6.938,0.0864,2.92554,0.37612
AST-002,2003-11-03 23:16:24,0.796,55.32,7.233,0.07299,3.00307,0.26059
AST-002,2003-11-03 23:26:24,0.86,57.06,7.093,0.08235,3.11528,0.36868
AST-002,2003-11-03 23:36:24,0.789,54.15,6.847,0.08443,2.99834,0.4638
AST-002,2003-11-03 23:46:24,0.762,54.15,7.018,0.07134,2.95382,0.30135
AST-002,2003-11-03 23:56:24,0.713,52.48,7.202,0.07842,2.92693,0.36814
AST-002,2003-11-04 00:06:24,0.748,55.16,7.102,0.07667,3.1292,0.41941
AST-002,2003-11-04 00:16:24,0.781,53.95,7.067,0.07379,2.87662,0.34754
AST-002,2003-11-04 00:26:24,0.819,53.16,6.815,0.07721,2.85683,0.37318
AST-002,2003-11-04 00:36:24,0.776,54.84,6.942,0.08484,2.70466,0.33568
AST-002,2003-11-04 00:46:24,0.773,56.12,7.073,0.07753,2.96479,0.38831
AST-002,2003-11-04 00:56:24,0.629,55.54,6.99,0.08265,2.97711,0.2998
AST-002,2003-11-04 01:06:24,0.838,54.82,6.995,0.07746,2.69751,0.29698
AST-002,2003-11-04 01:16:24,0.698,52.96,6.616,0.07856,3.1451,0.32682
AST-002,2003-11-04 01:26:24,0.657,53.98,6.997,0.08653,2.8176,0.40624
AST-002,2003-11-04 01:36:24,0.609,55.11,7.337,0.07381,3.04361,0.31708
AST-002,2003-11-04 01:46:24,0.717,52.7,7.094,0.08434,2.99303,0.40611
AST-002,2003-11-04 01:56:24,0.736,54.03,6.999,0.08064,3.1712,0.32173
AST-002,2003-11-04 02:06:24,0.656,54.97,6.909,0.08108,3.15612,0.38613
AST-002,2003-11-04 02:16:24,0.789,54.54,6.841,0.07518,3.02854,0.3596
AST-002,2003-11-04 02:26:24,0.704,53.21,7.13,0.07536,2.4585,0.33625
AST-002,2003-11-04 02:36:24,0.771,53.44,7.17,0.07559,2.77228,0.40695
AST-002,2003-11-04 02:46:24,0.814,53.44,6.888,0.07532,2.90833,0.37568
AST-002,2003-11-04 02:56:24,0.743,54.07,6.848,0.08892,3.1025,0.36763
AST-002,2003-11-04 03:06:24,0.78,53.35,6.985,0.07372,3.20909,0.32773
AST-002,2003-11-04 03:16:24,0.834,53.45,7.135,0.09044,2.7642,0.36027
AST-002,2003-11-04 03:26:24,0.833,53.84,7.121,0.08474,2.82963,0.40837
AST-002,2003-11-04 03:36:24,0.611,51.38,7.208,0.08219,3.15555,0.28855
AST-002,2003-11-04 03:46:24,0.65,53.64,6.828,0.07062,3.19645,0.31886
AST-002,2003-11-04 03:56:24,0.742,52.6,6.944,0.08867,2.93048,0.43458
AST-002,2003-11-04 04:06:24,0.804,54.79,6.94,0.07513,3.08295,0.35464
AST-002,2003-11-04 04:16:24,0.662,53.15,7.095,0.08338,2.89122,0.36374
